sig,n_fafb,n_banc,n_mcns,max_count
10_30,24,25,61,61
7_27,22,41,61,61
13_35,25,14,61,61
21_13,35,61,50,61
14_34,27,24,61,61
19_13,61,61,61,61
19_9,35,61,40,61
23_31,47,13,61,61
23_27,51,26,61,61
18_36,32,16,61,61
10_34,24,20,61,61
12_36,23,13,61,61
25_31,52,18,62,62
23_33,51,18,62,62
3_20,29,62,45,62
19_35,38,16,62,62
19_11,54,61,62,62
19_10,34,55,62,62
22_29,46,12,62,62
25_26,43,17,62,62
23_19,52,33,62,62
17_35,37,23,62,62
19_38,21,9,62,62
21_14,38,57,62,62
24_31,50,28,63,63
21_16,38,45,63,63
13_32,26,24,63,63
24_28,53,16,63,63
23_24,63,29,59,63
24_21,33,25,63,63
13_33,24,21,63,63
11_33,27,21,63,63
15_35,36,17,64,64
28_20,27,22,64,64
11_32,25,31,64,64
27_24,40,19,64,64
20_33,34,14,64,64
22_18,50,46,64,64
19_34,43,18,64,64
12_33,29,18,64,64
24_20,50,33,65,65
2_18,50,65,45,65
15_7,49,65,58,65
17_9,49,47,65,65
23_17,65,39,55,65
25_25,62,20,66,66
18_9,40,66,51,66
23_28,66,22,55,66
13_36,26,11,66,66
23_32,39,18,66,66
5_22,40,66,55,66
20_12,66,52,59,66
16_33,29,21,66,66
13_3,39,66,20,66
19_33,30,22,66,66
12_31,28,20,66,66
4_21,31,63,66,66
4_22,19,66,44,66
10_0,19,66,44,66
22_37,28,10,67,67
21_34,28,19,67,67
21_12,33,34,67,67
14_35,30,20,67,67
20_16,58,45,68,68
9_29,28,30,68,68
22_31,49,14,68,68
22_14,35,40,68,68
12_34,20,16,68,68
24_29,55,11,68,68
19_37,32,11,68,68
16_36,21,21,68,68
13_4,42,69,26,69
4_20,43,69,61,69
22_16,50,50,69,69
22_27,61,24,69,69
8_26,38,32,69,69
23_34,35,17,69,69
17_36,24,22,69,69
18_11,59,70,61,70
17_10,54,66,70,70
21_19,70,45,66,70
22_26,68,34,70,70
18_32,35,23,71,71
24_27,47,24,71,71
22_28,55,24,71,71
16_35,30,24,71,71
7_25,24,47,71,71
24_26,42,29,71,71
21_15,52,39,72,72
15_32,27,23,72,72
22_24,62,34,72,72
21_31,47,18,72,72
12_2,60,72,32,72
21_17,59,57,72,72
20_32,44,20,72,72
14_32,24,23,72,72
11_1,58,73,36,73
24_30,37,11,73,73
16_9,70,73,54,73
11_31,24,21,73,73
23_26,48,15,73,73
11_30,28,20,73,73
19_14,45,74,68,74
18_34,26,19,74,74
22_21,61,33,74,74
1_15,40,74,44,74
12_32,29,22,74,74
21_32,39,21,75,75
22_30,60,18,75,75
14_7,63,75,53,75
18_33,38,19,75,75
12_30,30,27,75,75
23_21,48,35,76,76
21_22,54,35,76,76
17_32,37,23,76,76
14_5,27,76,24,76
4_19,50,76,68,76
23_22,64,33,76,76
18_12,66,47,76,76
10_28,25,32,76,76
6_23,35,55,76,76
7_26,20,37,76,76
19_32,32,17,76,76
13_31,28,18,77,77
21_30,46,27,77,77
10_29,14,31,77,77
6_24,20,49,77,77
17_34,28,17,77,77
20_14,31,47,77,77
20_34,37,21,77,77
16_34,28,19,78,78
9_28,15,33,78,78
21_20,60,33,79,79
0_10,45,66,79,79
20_15,51,45,79,79
10_27,38,40,79,79
3_19,39,79,60,79
9_27,28,35,80,80
14_31,33,21,80,80
15_31,31,24,80,80
5_21,39,80,78,80
15_6,41,80,29,80
17_33,41,22,80,80
11_29,30,30,80,80
21_33,29,21,81,81
21_18,69,40,81,81
17_11,55,59,81,81
19_31,40,23,83,83
12_4,44,83,38,83
14_6,53,83,39,83
13_29,33,33,83,83
12_5,79,84,39,84
22_25,61,20,84,84
21_23,77,32,84,84
22_23,61,29,84,84
11_2,69,84,45,84
7_24,30,78,85,85
8_25,27,49,85,85
13_30,29,28,86,86
12_3,36,87,22,87
18_15,82,63,87,87
1_14,58,68,87,87
12_29,26,22,87,87
16_29,43,27,88,88
21_25,74,25,88,88
20_18,61,45,88,88
1_13,84,89,67,89
18_14,82,56,89,89
23_23,57,24,89,89
20_31,35,20,89,89
13_6,87,90,43,90
6_22,43,85,90,90
5_20,33,82,90,90
21_21,53,34,91,91
2_17,70,91,56,91
17_13,91,90,85,91
21_28,54,22,91,91
16_11,82,80,91,91
20_30,23,28,91,91
16_10,81,92,84,92
21_29,54,20,92,92
7_23,38,53,92,92
20_17,68,49,92,92
9_0,26,92,92,92
2_16,74,93,78,93
20_29,48,20,93,93
9_25,47,56,94,94
15_9,89,94,75,94
3_18,34,94,60,94
21_27,62,18,95,95
13_5,47,96,34,96
9_26,39,31,96,96
11_28,27,29,96,96
16_30,33,24,96,96
17_12,84,97,83,97
11_3,77,97,49,97
18_13,61,58,97,97
15_8,72,98,54,98
16_12,90,97,98,98
11_27,38,22,98,98
17_31,34,25,99,99
12_28,34,34,99,99
1_12,97,99,88,99
15_10,99,100,88,100
17_30,46,21,100,100
17_29,40,30,100,100
19_16,71,50,100,100
0_9,58,83,101,101
20_28,61,26,101,101
14_29,39,23,101,101
19_15,58,54,101,101
14_8,91,102,66,102
16_31,42,27,102,102
6_21,37,95,103,103
5_19,69,80,103,103
7_22,48,52,103,103
12_6,77,103,48,103
8_24,31,57,104,104
2_15,87,104,92,104
18_31,41,14,104,104
10_26,27,35,104,104
3_17,62,105,77,105
21_24,74,34,105,105
20_21,65,41,105,105
15_30,37,18,106,106
17_14,83,65,107,107
20_19,60,45,107,107
16_13,84,90,108,108
10_1,60,108,39,108
20_20,67,39,109,109
20_22,73,25,110,110
14_30,39,29,110,110
18_30,53,21,111,111
20_23,78,27,111,111
15_12,103,90,111,111
11_4,61,111,47,111
0_8,93,106,112,112
19_18,86,47,112,112
19_30,40,20,112,112
19_29,49,20,114,114
14_28,56,39,114,114
7_21,58,72,114,114
13_7,83,115,48,115
21_26,56,30,115,115
1_11,103,116,103,116
17_15,97,63,116,116
14_9,116,104,85,116
10_2,81,116,41,116
6_20,46,101,117,117
18_29,46,24,117,117
16_28,43,27,117,117
11_26,49,44,119,119
10_25,38,51,119,119
4_17,62,120,102,120
10_3,78,120,47,120
13_28,46,38,120,120
19_17,77,59,121,121
19_22,89,43,122,122
12_7,122,117,69,122
16_14,105,79,122,122
19_26,67,29,122,122
8_23,35,54,123,123
20_27,56,25,123,123
12_26,51,35,123,123
15_11,123,114,103,123
13_8,112,123,91,123
19_23,80,35,124,124
10_24,62,41,124,124
4_18,57,124,122,124
8_21,57,71,125,125
5_17,77,125,118,125
15_29,45,22,125,125
20_25,63,32,125,125
9_23,59,50,125,125
8_22,45,70,126,126
19_19,77,48,126,126
20_26,59,20,126,126
13_27,53,20,126,126
2_14,127,115,120,127
19_25,62,27,128,128
18_26,61,22,129,129
11_5,79,129,60,129
17_28,36,26,129,129
5_18,58,127,130,130
9_24,47,51,131,131
11_25,52,31,132,132
19_28,60,25,133,133
18_16,77,65,133,133
11_6,108,134,54,134
11_7,117,134,90,134
7_19,57,100,134,134
17_27,52,24,134,134
12_27,49,29,135,135
3_16,69,135,103,135
10_23,63,49,136,136
11_24,48,53,136,136
19_24,74,29,136,136
18_28,41,25,137,137
15_28,51,30,137,137
20_24,70,29,138,138
17_16,86,58,138,138
13_25,79,45,138,138
10_4,70,138,72,138
18_17,98,72,139,139
9_21,69,86,140,140
14_27,52,28,140,140
19_27,62,25,140,140
0_7,103,141,100,141
19_21,88,39,141,141
13_26,60,26,144,144
14_11,144,122,117,144
12_8,141,145,105,145
18_23,85,37,145,145
14_12,145,110,138,145
18_20,100,38,146,146
12_25,71,32,146,146
18_21,81,39,146,146
6_19,64,87,147,147
18_27,53,22,147,147
17_25,68,27,147,147
15_26,64,29,148,148
9_22,55,68,149,149
7_20,55,89,149,149
14_13,123,85,149,149
14_10,150,106,111,150
15_27,51,16,150,150
16_26,61,28,150,150
15_13,106,94,151,151
1_10,128,151,138,151
3_15,95,152,135,152
17_26,58,25,152,152
8_20,57,66,152,152
18_24,76,30,152,152
18_22,99,44,154,154
13_12,150,118,154,154
18_18,99,37,154,154
10_5,100,155,61,155
18_25,76,25,156,156
15_14,114,99,157,157
4_14,81,156,157,157
19_20,89,38,158,158
5_16,90,141,159,159
9_4,96,159,58,159
6_18,69,112,159,159
5_15,90,161,157,161
17_19,114,57,161,161
8_19,86,86,162,162
11_22,92,49,162,162
8_0,40,162,118,162
9_5,120,163,66,163
4_16,76,163,136,163
18_19,116,43,163,163
10_22,71,56,164,164
14_14,136,83,164,164
6_17,87,117,165,165
16_15,125,72,166,166
17_18,101,55,166,166
17_17,98,58,166,166
15_24,64,39,168,168
9_2,114,168,85,168
4_15,97,169,148,169
5_14,106,169,159,169
15_25,76,36,169,169
17_21,108,38,169,169
11_23,76,43,169,169
13_9,170,143,112,170
12_13,166,108,171,171
11_8,171,161,127,171
10_6,142,171,75,171
16_17,125,63,172,172
17_20,111,22,173,173
16_27,53,32,174,174
10_21,94,61,174,174
17_23,82,34,174,174
10_7,144,174,85,174
6_14,100,169,174,174
12_24,72,33,174,174
9_1,95,175,74,175
7_17,97,142,175,175
14_26,63,33,175,175
7_18,62,111,175,175
13_14,137,108,176,176
16_25,70,37,176,176
9_19,68,90,176,176
13_24,69,39,178,178
16_24,81,26,178,178
17_24,73,37,178,178
3_14,95,179,141,179
6_16,108,150,180,180
16_16,102,66,180,180
8_18,109,103,181,181
2_13,144,153,181,181
7_16,98,140,181,181
14_24,80,50,181,181
1_9,149,182,105,182
9_20,77,85,184,184
6_13,133,156,185,185
13_11,186,120,117,186
9_11,187,172,178,187
8_12,187,168,180,187
16_21,123,46,187,187
17_22,98,42,188,188
10_20,98,80,189,189
7_15,125,167,191,191
7_11,162,192,173,192
11_13,193,133,188,193
12_9,193,144,164,193
16_23,102,33,193,193
15_15,115,73,193,193
16_20,111,43,193,193
12_23,69,54,193,193
7_13,148,194,190,194
14_15,132,92,194,194
13_13,155,90,194,194
13_10,194,119,124,194
14_25,61,33,194,194
10_19,96,74,194,194
12_11,196,117,154,196
3_12,126,190,196,196
7_14,125,140,196,196
11_11,197,141,154,197
8_11,187,198,179,198
9_6,155,198,78,198
3_13,101,198,188,198
15_18,112,68,199,199
4_13,88,199,163,199
8_15,145,115,199,199
13_23,87,42,199,199
16_18,99,72,200,200
9_3,84,200,81,200
12_15,186,99,201,201
9_13,155,148,201,201
12_12,201,125,179,201
12_14,173,126,202,202
10_15,178,104,202,202
12_22,95,47,202,202
11_10,203,153,145,203
6_15,117,167,203,203
7_12,162,203,170,203
10_9,204,164,182,204
11_21,93,60,204,204
9_15,157,105,206,206
10_11,206,188,177,206
14_23,95,55,206,206
10_13,187,144,206,206
10_18,130,89,206,206
15_16,124,84,206,206
8_5,136,207,76,207
9_12,207,167,182,207
11_9,207,146,133,207
16_22,96,33,207,207
11_12,208,154,196,208
11_18,143,88,209,209
15_21,107,41,210,210
16_19,126,46,210,210
11_20,101,65,210,210
8_16,145,145,211,211
10_14,190,128,211,211
10_12,211,161,174,211
12_17,158,79,211,211
9_9,212,192,154,212
15_23,90,33,212,212
10_17,140,88,213,213
8_17,109,119,213,213
13_22,105,52,214,214
8_13,147,151,215,215
9_18,98,100,215,215
5_12,117,216,173,216
9_14,154,147,216,216
14_16,159,85,216,216
11_14,177,110,217,217
6_11,131,217,176,217
5_13,95,217,172,217
9_8,218,205,138,218
6_12,134,219,190,219
8_10,220,189,184,220
14_22,90,39,220,220
1_8,140,220,101,220
14_17,122,69,221,221
11_19,129,62,221,221
9_7,174,222,102,222
14_20,123,64,222,222
8_14,174,144,222,222
3_11,110,212,223,223
9_16,165,123,223,223
8_7,206,223,133,223
8_9,224,217,171,224
9_17,112,113,224,224
15_19,127,73,224,224
10_16,156,117,225,225
8_8,209,226,162,226
15_17,109,60,226,226
8_3,97,226,81,226
8_6,156,227,90,227
15_22,88,46,227,227
8_4,119,228,71,228
4_12,90,228,167,228
12_10,228,148,139,228
10_8,228,183,132,228
12_16,166,84,229,229
10_10,229,198,154,229
13_19,110,59,229,229
13_18,139,65,230,230
12_21,74,56,230,230
13_16,167,96,231,231
11_16,162,105,232,232
8_1,102,232,93,232
14_21,109,48,232,232
13_15,189,92,233,233
12_20,121,62,233,233
11_17,162,89,236,236
12_19,134,77,236,236
8_2,95,237,104,237
14_18,152,78,238,238
12_18,147,85,241,241
13_21,101,53,241,241
7_9,199,243,187,243
13_17,169,69,243,243
1_7,155,244,90,244
2_12,167,168,244,244
11_15,167,99,245,245
9_10,245,204,151,245
15_20,116,40,246,246
2_9,161,250,247,250
14_19,129,57,251,251
7_0,74,203,252,252
7_10,188,254,220,254
3_10,118,257,227,257
5_11,109,258,196,258
13_20,108,56,259,259
2_10,178,205,259,259
7_3,113,261,98,261
2_11,195,175,262,262
6_10,178,263,223,263
4_11,90,265,195,265
7_8,187,268,191,268
7_4,93,269,71,269
6_9,171,272,231,272
7_5,130,276,86,276
5_10,145,280,205,280
7_6,174,284,88,284
7_2,159,288,106,288
4_10,117,290,206,290
7_7,199,292,137,292
5_9,135,300,241,300
2_8,157,303,194,303
6_8,182,303,218,303
6_6,144,305,114,305
0_6,305,165,124,305
3_9,115,307,226,307
1_6,242,324,106,324
6_5,124,325,96,325
6_4,101,327,78,327
6_7,167,328,139,328
6_3,109,338,87,338
3_8,115,349,196,349
5_8,163,349,198,349
7_1,233,350,132,350
5_7,141,351,140,351
4_9,135,351,203,351
4_8,125,368,176,368
5_5,120,377,89,377
2_7,141,377,173,377
5_4,106,380,77,380
6_2,122,384,110,384
3_7,118,388,160,388
4_7,122,393,137,393
5_6,133,405,127,405
6_0,90,273,412,412
1_5,423,359,108,423
5_3,77,424,69,424
3_6,138,430,128,430
6_1,155,430,136,430
5_2,117,432,106,432
2_6,176,435,148,435
4_5,122,438,84,438
4_6,125,443,123,443
5_1,105,443,159,443
4_4,102,461,62,461
2_5,207,461,117,461
3_5,105,472,92,472
4_2,94,474,97,474
1_4,483,399,285,483
5_0,69,317,489,489
4_3,96,497,71,497
3_3,99,501,62,501
4_0,60,478,506,506
3_4,114,507,90,507
1_3,313,516,452,516
4_1,94,521,121,521
2_4,200,531,132,531
3_2,84,561,83,561
3_1,74,563,76,563
3_0,39,569,336,569
2_3,130,586,126,586
2_2,105,622,68,622
1_2,149,631,265,631
2_1,93,635,52,635
0_5,763,204,130,763
0_4,1187,245,274,1187
0_3,1326,323,1269,1326
